payment_id,policy_id,payment_date,payment_amount,payment_method
20618,929,2020-06-21,198.71,Debit Card
20619,929,2020-07-21,198.71,Credit Card
20620,929,2020-08-21,198.71,Credit Card
20621,929,2020-09-21,198.71,Credit Card
20622,929,2020-10-21,198.71,Credit Card
20623,929,2020-11-21,198.71,Check
20624,929,2020-12-21,198.71,Credit Card
20625,929,2021-01-21,198.71,Bank Transfer
20626,929,2021-02-21,198.71,Check
20627,929,2021-03-21,198.71,Check
20628,929,2021-04-21,198.71,Credit Card
20629,929,2021-05-21,198.71,Credit Card
20630,929,2021-06-21,198.71,Check
20631,929,2021-07-21,198.71,Bank Transfer
20632,929,2021-08-21,198.71,Debit Card
20633,929,2021-09-21,198.71,Debit Card
20634,929,2021-10-21,198.71,Debit Card
20635,929,2021-11-21,198.71,Bank Transfer
20636,929,2021-12-21,198.71,Bank Transfer
20637,929,2022-01-21,198.71,Debit Card
20638,929,2022-02-21,198.71,Credit Card
20639,929,2022-03-21,198.71,Bank Transfer
20640,929,2022-04-21,198.71,Debit Card
20641,929,2022-05-21,198.71,Credit Card
20642,929,2022-06-21,198.71,Check
20643,929,2022-07-21,198.71,Debit Card
20644,929,2022-08-21,198.71,Credit Card
20645,929,2022-09-21,198.71,Bank Transfer
20646,929,2022-10-21,198.71,Debit Card
20647,930,2024-01-19,158.26,Credit Card
20648,930,2024-02-19,158.26,Debit Card
20649,930,2024-03-19,474.77,Credit Card
20650,930,2024-04-19,474.77,Bank Transfer
20651,930,2024-05-19,158.26,Credit Card
20652,930,2024-06-19,158.26,Credit Card
20653,930,2024-07-19,158.26,Credit Card
20654,930,2024-08-19,158.26,Check
20655,930,2024-09-19,158.26,Debit Card
20656,930,2024-10-19,158.26,Debit Card
20657,930,2024-11-19,474.77,Debit Card
20658,930,2024-12-19,158.26,Credit Card
20659,930,2025-01-19,158.26,Check
20660,930,2025-02-19,158.26,Credit Card
20661,930,2025-03-19,158.26,Check
20662,930,2025-04-19,158.26,Credit Card
20663,930,2025-05-19,158.26,Credit Card
20664,931,2018-10-11,332.13,Bank Transfer
20665,931,2018-11-11,332.13,Bank Transfer
20666,931,2018-12-11,332.13,Debit Card
20667,931,2019-01-11,332.13,Debit Card
20668,931,2019-02-11,332.13,Credit Card
20669,931,2019-03-11,332.13,Credit Card
20670,931,2019-04-11,332.13,Bank Transfer
20671,931,2019-05-11,332.13,Credit Card
20672,931,2019-06-11,332.13,Credit Card
20673,931,2019-07-11,996.38,Bank Transfer
20674,931,2019-08-11,332.13,Check
20675,931,2019-09-11,332.13,Credit Card
20676,931,2019-10-11,332.13,Credit Card
20677,931,2019-11-11,996.38,Debit Card
20678,931,2019-12-11,332.13,Debit Card
20679,931,2020-01-11,332.13,Credit Card
20680,931,2020-02-11,996.38,Check
20681,931,2020-03-11,332.13,Check
20682,931,2020-04-11,332.13,Credit Card
20683,931,2020-05-11,332.13,Check
20684,931,2020-06-11,332.13,Debit Card
20685,931,2020-07-11,332.13,Check
20686,931,2020-08-11,332.13,Credit Card
20687,931,2020-09-11,332.13,Bank Transfer
20688,931,2020-10-11,332.13,Debit Card
20689,931,2020-11-11,332.13,Credit Card
20690,931,2020-12-11,332.13,Credit Card
20691,931,2021-01-11,332.13,Bank Transfer
20692,931,2021-02-11,332.13,Bank Transfer
20693,931,2021-03-11,332.13,Check
20694,931,2021-04-11,332.13,Check
20695,931,2021-05-11,332.13,Bank Transfer
20696,932,2018-10-29,248.91,Credit Card
20697,932,2018-11-29,248.91,Credit Card
20698,932,2018-12-29,248.91,Check
20699,932,2019-01-29,248.91,Credit Card
20700,932,2019-03-01,248.91,Credit Card
20701,932,2019-03-29,248.91,Credit Card
20702,932,2019-04-29,248.91,Check
20703,932,2019-05-29,746.73,Check
20704,932,2019-06-29,248.91,Credit Card
20705,932,2019-07-29,248.91,Credit Card
20706,932,2019-08-29,746.73,Check
20707,932,2019-09-29,248.91,Check
20708,932,2019-10-29,248.91,Credit Card
20709,932,2019-11-29,248.91,Credit Card
20710,932,2019-12-29,248.91,Debit Card
20711,932,2020-01-29,746.73,Credit Card
20712,933,2021-04-05,149.56,Debit Card
20713,933,2021-05-05,149.56,Bank Transfer
20714,933,2021-06-05,149.56,Credit Card
20715,933,2021-07-05,149.56,Debit Card
20716,933,2021-08-05,149.56,Credit Card
20717,933,2021-09-05,149.56,Debit Card
20718,933,2021-10-05,149.56,Credit Card
20719,933,2021-11-05,149.56,Credit Card
20720,933,2021-12-05,149.56,Debit Card
20721,933,2022-01-05,149.56,Credit Card
20722,933,2022-02-05,149.56,Check
20723,933,2022-03-05,149.56,Debit Card
20724,933,2022-04-05,149.56,Debit Card
20725,933,2022-05-05,149.56,Check
20726,933,2022-06-05,149.56,Bank Transfer
20727,933,2022-07-05,149.56,Credit Card
20728,933,2022-08-05,149.56,Credit Card
20729,933,2022-09-05,149.56,Check
20730,933,2022-10-05,149.56,Credit Card
20731,933,2022-11-05,149.56,Debit Card
20732,933,2022-12-05,448.69,Credit Card
20733,933,2023-01-05,149.56,Debit Card
20734,933,2023-02-05,149.56,Credit Card
20735,933,2023-03-05,149.56,Credit Card
20736,933,2023-04-05,149.56,Check
20737,933,2023-05-05,149.56,Credit Card
20738,933,2023-06-05,149.56,Credit Card
20739,933,2023-07-05,149.56,Credit Card
20740,933,2023-08-05,149.56,Credit Card
20741,933,2023-09-05,149.56,Check
20742,934,2018-09-25,340.73,Bank Transfer
20743,934,2018-10-25,340.73,Credit Card
20744,934,2018-11-25,340.73,Debit Card
20745,934,2018-12-25,340.73,Credit Card
20746,934,2019-01-25,340.73,Bank Transfer
20747,934,2019-02-25,340.73,Credit Card
20748,934,2019-03-25,340.73,Debit Card
20749,934,2019-04-25,1022.18,Bank Transfer
20750,934,2019-05-25,340.73,Bank Transfer
20751,934,2019-06-25,340.73,Credit Card
20752,934,2019-07-25,340.73,Check
20753,934,2019-08-25,340.73,Bank Transfer
20754,935,2021-08-29,137.33,Bank Transfer
20755,935,2021-09-29,411.98,Bank Transfer
20756,935,2021-10-29,137.33,Credit Card
20757,935,2021-11-29,137.33,Bank Transfer
20758,935,2021-12-29,137.33,Check
20759,935,2022-01-29,137.33,Check
20760,935,2022-03-01,411.98,Check
20761,935,2022-03-29,137.33,Check
20762,935,2022-04-29,137.33,Debit Card
20763,935,2022-05-29,411.98,Credit Card
20764,935,2022-06-29,137.33,Credit Card
20765,935,2022-07-29,137.33,Check
20766,935,2022-08-29,137.33,Credit Card
20767,935,2022-09-29,137.33,Credit Card
20768,935,2022-10-29,137.33,Debit Card
20769,935,2022-11-29,137.33,Debit Card
20770,935,2022-12-29,137.33,Debit Card
20771,936,2021-09-07,95.92,Check
20772,936,2021-10-07,95.92,Check
20773,936,2021-11-07,287.75,Debit Card
20774,936,2021-12-07,95.92,Credit Card
20775,936,2022-01-07,95.92,Credit Card
20776,936,2022-02-07,95.92,Debit Card
20777,936,2022-03-07,95.92,Credit Card
20778,936,2022-04-07,95.92,Bank Transfer
20779,936,2022-05-07,95.92,Debit Card
20780,936,2022-06-07,287.75,Bank Transfer
20781,936,2022-07-07,95.92,Credit Card
20782,936,2022-08-07,95.92,Bank Transfer
20783,936,2022-09-07,95.92,Bank Transfer
20784,936,2022-10-07,95.92,Check
20785,937,2021-04-05,227.96,Bank Transfer
20786,937,2021-05-05,227.96,Check
20787,937,2021-06-05,227.96,Credit Card
20788,937,2021-07-05,227.96,Credit Card
20789,937,2021-08-05,683.88,Bank Transfer
20790,937,2021-09-05,227.96,Bank Transfer
20791,937,2021-10-05,227.96,Check
20792,937,2021-11-05,227.96,Debit Card
20793,937,2021-12-05,227.96,Credit Card
20794,937,2022-01-05,227.96,Check
20795,937,2022-02-05,227.96,Check
20796,937,2022-03-05,227.96,Credit Card
20797,937,2022-04-05,227.96,Credit Card
20798,937,2022-05-05,227.96,Debit Card
20799,937,2022-06-05,227.96,Bank Transfer
20800,937,2022-07-05,683.88,Credit Card
20801,937,2022-08-05,227.96,Credit Card
20802,937,2022-09-05,227.96,Check
20803,937,2022-10-05,227.96,Bank Transfer
20804,937,2022-11-05,227.96,Bank Transfer
20805,937,2022-12-05,227.96,Bank Transfer
20806,937,2023-01-05,227.96,Credit Card
20807,937,2023-02-05,227.96,Check
20808,937,2023-03-05,227.96,Check
20809,937,2023-04-05,227.96,Debit Card
20810,937,2023-05-05,227.96,Check
20811,937,2023-06-05,227.96,Check
20812,937,2023-07-05,227.96,Check
20813,937,2023-08-05,227.96,Credit Card
20814,937,2023-09-05,227.96,Debit Card
20815,937,2023-10-05,227.96,Check
20816,937,2023-11-05,227.96,Bank Transfer
20817,937,2023-12-05,227.96,Check
20818,937,2024-01-05,227.96,Check
20819,938,2021-04-10,116.57,Bank Transfer
20820,938,2021-05-10,116.57,Bank Transfer
20821,938,2021-06-10,116.57,Bank Transfer
20822,938,2021-07-10,116.57,Check
20823,938,2021-08-10,116.57,Credit Card
20824,938,2021-09-10,116.57,Credit Card
20825,938,2021-10-10,116.57,Debit Card
20826,938,2021-11-10,116.57,Check
20827,938,2021-12-10,116.57,Credit Card
20828,938,2022-01-10,116.57,Credit Card
20829,938,2022-02-10,116.57,Credit Card
20830,938,2022-03-10,116.57,Bank Transfer
20831,938,2022-04-10,116.57,Debit Card
20832,938,2022-05-10,116.57,Credit Card
20833,938,2022-06-10,116.57,Debit Card
20834,938,2022-07-10,116.57,Debit Card
20835,938,2022-08-10,116.57,Debit Card
20836,938,2022-09-10,116.57,Credit Card
20837,938,2022-10-10,116.57,Debit Card
20838,938,2022-11-10,116.57,Credit Card
20839,938,2022-12-10,116.57,Credit Card
20840,938,2023-01-10,116.57,Check
20841,938,2023-02-10,116.57,Check
20842,938,2023-03-10,116.57,Credit Card
20843,938,2023-04-10,116.57,Credit Card
20844,938,2023-05-10,116.57,Credit Card
20845,938,2023-06-10,116.57,Credit Card
20846,938,2023-07-10,116.57,Credit Card
20847,938,2023-08-10,116.57,Credit Card
20848,938,2023-09-10,116.57,Check
20849,938,2023-10-10,116.57,Credit Card
20850,938,2023-11-10,116.57,Bank Transfer
20851,938,2023-12-10,116.57,Debit Card
20852,938,2024-01-10,116.57,Credit Card
20853,938,2024-02-10,116.57,Debit Card
20854,938,2024-03-10,116.57,Debit Card
20855,938,2024-04-10,116.57,Credit Card
20856,938,2024-05-10,116.57,Debit Card
20857,938,2024-06-10,116.57,Debit Card
20858,938,2024-07-10,116.57,Credit Card
20859,938,2024-08-10,349.70,Credit Card
20860,939,2024-04-20,189.87,Debit Card
20861,939,2024-05-20,189.87,Debit Card
20862,939,2024-06-20,189.87,Bank Transfer
20863,939,2024-07-20,189.87,Check
20864,939,2024-08-20,189.87,Credit Card
20865,939,2024-09-20,189.87,Credit Card
20866,939,2024-10-20,189.87,Debit Card
20867,939,2024-11-20,189.87,Bank Transfer
20868,939,2024-12-20,189.87,Credit Card
20869,939,2025-01-20,189.87,Debit Card
20870,939,2025-02-20,569.62,Bank Transfer
20871,939,2025-03-20,189.87,Bank Transfer
20872,939,2025-04-20,189.87,Credit Card
20873,939,2025-05-20,189.87,Bank Transfer
20874,939,2025-06-20,189.87,Credit Card
20875,939,2025-07-20,189.87,Credit Card
20876,939,2025-08-20,189.87,Credit Card
20877,939,2025-09-20,189.87,Check
20878,939,2025-10-20,189.87,Credit Card
20879,939,2025-11-20,189.87,Credit Card
20880,940,2019-06-13,384.90,Bank Transfer
20881,940,2019-07-13,384.90,Check
20882,940,2019-08-13,384.90,Check
20883,940,2019-09-13,384.90,Debit Card
20884,940,2019-10-13,384.90,Credit Card
20885,940,2019-11-13,384.90,Check
20886,940,2019-12-13,384.90,Check
20887,940,2020-01-13,384.90,Credit Card
20888,940,2020-02-13,384.90,Debit Card
20889,940,2020-03-13,384.90,Credit Card
20890,940,2020-04-13,384.90,Credit Card
20891,940,2020-05-13,1154.69,Debit Card
20892,940,2020-06-13,384.90,Bank Transfer
20893,940,2020-07-13,384.90,Credit Card
20894,940,2020-08-13,384.90,Check
20895,940,2020-09-13,384.90,Bank Transfer
20896,940,2020-10-13,1154.69,Credit Card
20897,940,2020-11-13,384.90,Check
20898,941,2023-07-23,433.74,Bank Transfer
20899,941,2023-08-23,1301.21,Credit Card
20900,941,2023-09-23,1301.21,Check
20901,941,2023-10-23,433.74,Credit Card
20902,941,2023-11-23,433.74,Check
20903,941,2023-12-23,433.74,Credit Card
20904,941,2024-01-23,433.74,Credit Card
20905,941,2024-02-23,433.74,Bank Transfer
20906,941,2024-03-23,433.74,Credit Card
20907,941,2024-04-23,433.74,Bank Transfer
20908,941,2024-05-23,433.74,Credit Card
20909,941,2024-06-23,433.74,Check
20910,941,2024-07-23,433.74,Check
20911,941,2024-08-23,433.74,Credit Card
20912,941,2024-09-23,433.74,Check
20913,941,2024-10-23,433.74,Credit Card
20914,941,2024-11-23,1301.21,Credit Card
20915,941,2024-12-23,433.74,Bank Transfer
20916,941,2025-01-23,433.74,Credit Card
20917,941,2025-02-23,433.74,Bank Transfer
20918,941,2025-03-23,433.74,Credit Card
20919,941,2025-04-23,433.74,Debit Card
20920,941,2025-05-23,433.74,Bank Transfer
20921,941,2025-06-23,433.74,Check
20922,941,2025-07-23,433.74,Credit Card
20923,941,2025-08-23,433.74,Credit Card
20924,941,2025-09-23,433.74,Check
20925,941,2025-10-23,433.74,Credit Card
20926,941,2025-11-23,433.74,Credit Card
20927,942,2022-01-03,137.42,Credit Card
20928,942,2022-02-03,137.42,Bank Transfer
20929,942,2022-03-03,137.42,Credit Card
20930,942,2022-04-03,137.42,Credit Card
20931,942,2022-05-03,137.42,Check
20932,942,2022-06-03,137.42,Debit Card
20933,942,2022-07-03,137.42,Credit Card
20934,942,2022-08-03,137.42,Debit Card
20935,942,2022-09-03,137.42,Credit Card
20936,942,2022-10-03,137.42,Credit Card
20937,942,2022-11-03,412.25,Credit Card
20938,942,2022-12-03,137.42,Credit Card
20939,942,2023-01-03,137.42,Check
20940,942,2023-02-03,137.42,Debit Card
20941,942,2023-03-03,137.42,Credit Card
20942,942,2023-04-03,412.25,Bank Transfer
20943,942,2023-05-03,137.42,Credit Card
20944,942,2023-06-03,137.42,Check
20945,942,2023-07-03,137.42,Check
20946,942,2023-08-03,137.42,Credit Card
20947,943,2019-01-22,127.54,Check
20948,943,2019-02-22,127.54,Check
20949,943,2019-03-22,127.54,Credit Card
20950,943,2019-04-22,127.54,Check
20951,943,2019-05-22,127.54,Bank Transfer
20952,943,2019-06-22,127.54,Check
20953,943,2019-07-22,127.54,Credit Card
20954,943,2019-08-22,127.54,Credit Card
20955,943,2019-09-22,127.54,Check
20956,943,2019-10-22,127.54,Credit Card
20957,943,2019-11-22,382.63,Check
20958,943,2019-12-22,127.54,Check
20959,943,2020-01-22,127.54,Debit Card
20960,943,2020-02-22,127.54,Credit Card
20961,943,2020-03-22,127.54,Debit Card
20962,943,2020-04-22,127.54,Bank Transfer
20963,943,2020-05-22,127.54,Credit Card
20964,943,2020-06-22,127.54,Debit Card
20965,943,2020-07-22,127.54,Check
20966,943,2020-08-22,127.54,Bank Transfer
20967,943,2020-09-22,127.54,Check
20968,943,2020-10-22,127.54,Bank Transfer
20969,943,2020-11-22,127.54,Credit Card
20970,943,2020-12-22,127.54,Credit Card
20971,943,2021-01-22,382.63,Credit Card
20972,943,2021-02-22,127.54,Debit Card
20973,943,2021-03-22,127.54,Credit Card
20974,943,2021-04-22,127.54,Bank Transfer
20975,944,2019-03-21,72.76,Credit Card
20976,944,2019-04-21,72.76,Credit Card
20977,944,2019-05-21,72.76,Bank Transfer
20978,944,2019-06-21,72.76,Check
20979,944,2019-07-21,72.76,Credit Card
20980,944,2019-08-21,72.76,Bank Transfer
20981,944,2019-09-21,72.76,Bank Transfer
20982,944,2019-10-21,72.76,Check
20983,944,2019-11-21,72.76,Credit Card
20984,944,2019-12-21,72.76,Credit Card
20985,944,2020-01-21,72.76,Credit Card
20986,944,2020-02-21,72.76,Credit Card
20987,944,2020-03-21,72.76,Credit Card
20988,944,2020-04-21,72.76,Debit Card
20989,944,2020-05-21,72.76,Bank Transfer
20990,944,2020-06-21,72.76,Credit Card
20991,944,2020-07-21,72.76,Check
20992,944,2020-08-21,72.76,Check
20993,944,2020-09-21,72.76,Credit Card
20994,944,2020-10-21,72.76,Credit Card
20995,944,2020-11-21,218.28,Credit Card
20996,944,2020-12-21,72.76,Credit Card
20997,944,2021-01-21,72.76,Bank Transfer
20998,944,2021-02-21,72.76,Credit Card
20999,944,2021-03-21,72.76,Check
21000,944,2021-04-21,218.28,Check
21001,944,2021-05-21,72.76,Credit Card
21002,944,2021-06-21,72.76,Debit Card
21003,944,2021-07-21,72.76,Credit Card
21004,944,2021-08-21,72.76,Check
21005,944,2021-09-21,72.76,Bank Transfer
21006,944,2021-10-21,218.28,Check
21007,944,2021-11-21,72.76,Credit Card
21008,944,2021-12-21,72.76,Debit Card
21009,944,2022-01-21,72.76,Credit Card
21010,944,2022-02-21,72.76,Credit Card
21011,944,2022-03-21,72.76,Credit Card
21012,945,2019-03-04,94.10,Bank Transfer
21013,945,2019-04-04,94.10,Credit Card
21014,945,2019-05-04,94.10,Debit Card
21015,945,2019-06-04,282.30,Credit Card
21016,945,2019-07-04,94.10,Check
21017,945,2019-08-04,94.10,Debit Card
21018,945,2019-09-04,94.10,Check
21019,945,2019-10-04,94.10,Credit Card
21020,945,2019-11-04,94.10,Credit Card
21021,945,2019-12-04,282.30,Check
21022,945,2020-01-04,94.10,Credit Card
21023,945,2020-02-04,94.10,Bank Transfer
21024,945,2020-03-04,94.10,Bank Transfer
21025,945,2020-04-04,94.10,Credit Card
21026,945,2020-05-04,94.10,Check
21027,945,2020-06-04,282.30,Credit Card
21028,945,2020-07-04,282.30,Check
21029,946,2018-06-27,100.77,Check
21030,946,2018-07-27,100.77,Debit Card
21031,946,2018-08-27,100.77,Check
21032,946,2018-09-27,302.30,Credit Card
21033,946,2018-10-27,100.77,Credit Card
21034,946,2018-11-27,100.77,Credit Card
21035,946,2018-12-27,100.77,Credit Card
21036,946,2019-01-27,100.77,Credit Card
21037,946,2019-02-27,100.77,Bank Transfer
21038,946,2019-03-27,100.77,Credit Card
21039,946,2019-04-27,100.77,Credit Card
21040,946,2019-05-27,100.77,Check
21041,946,2019-06-27,100.77,Bank Transfer
21042,946,2019-07-27,100.77,Bank Transfer
21043,946,2019-08-27,100.77,Debit Card
21044,946,2019-09-27,100.77,Credit Card
21045,946,2019-10-27,302.30,Credit Card
21046,946,2019-11-27,100.77,Bank Transfer
21047,946,2019-12-27,100.77,Bank Transfer
21048,946,2020-01-27,100.77,Credit Card
21049,947,2022-06-15,307.35,Check
21050,947,2022-07-15,307.35,Credit Card
21051,947,2022-08-15,922.06,Check
21052,947,2022-09-15,307.35,Bank Transfer
21053,947,2022-10-15,307.35,Debit Card
21054,947,2022-11-15,307.35,Debit Card
21055,947,2022-12-15,307.35,Credit Card
21056,947,2023-01-15,307.35,Debit Card
21057,947,2023-02-15,307.35,Bank Transfer
21058,947,2023-03-15,307.35,Debit Card
21059,947,2023-04-15,307.35,Debit Card
21060,947,2023-05-15,307.35,Credit Card
21061,947,2023-06-15,307.35,Bank Transfer
21062,947,2023-07-15,307.35,Bank Transfer
21063,947,2023-08-15,922.06,Bank Transfer
21064,947,2023-09-15,307.35,Debit Card
21065,947,2023-10-15,307.35,Bank Transfer
21066,947,2023-11-15,307.35,Credit Card
21067,947,2023-12-15,922.06,Check
21068,947,2024-01-15,307.35,Credit Card
21069,947,2024-02-15,307.35,Credit Card
21070,947,2024-03-15,307.35,Credit Card
21071,947,2024-04-15,307.35,Bank Transfer
21072,947,2024-05-15,307.35,Debit Card
21073,947,2024-06-15,307.35,Check
21074,947,2024-07-15,307.35,Credit Card
21075,947,2024-08-15,922.06,Credit Card
21076,947,2024-09-15,307.35,Bank Transfer
21077,947,2024-10-15,307.35,Credit Card
21078,947,2024-11-15,922.06,Check
21079,947,2024-12-15,307.35,Debit Card
21080,947,2025-01-15,307.35,Bank Transfer
21081,947,2025-02-15,307.35,Bank Transfer
21082,947,2025-03-15,307.35,Bank Transfer
21083,947,2025-04-15,922.06,Credit Card
21084,947,2025-05-15,307.35,Check
21085,947,2025-06-15,307.35,Credit Card
21086,947,2025-07-15,307.35,Bank Transfer
21087,947,2025-08-15,307.35,Debit Card
21088,947,2025-09-15,307.35,Credit Card
21089,948,2023-09-27,207.00,Credit Card
21090,948,2023-10-27,207.00,Bank Transfer
21091,948,2023-11-27,207.00,Debit Card
21092,948,2023-12-27,207.00,Credit Card
21093,948,2024-01-27,620.99,Check
21094,948,2024-02-27,207.00,Credit Card
21095,948,2024-03-27,207.00,Check
21096,948,2024-04-27,207.00,Bank Transfer
21097,948,2024-05-27,207.00,Bank Transfer
21098,948,2024-06-27,207.00,Credit Card
21099,948,2024-07-27,207.00,Debit Card
21100,948,2024-08-27,207.00,Credit Card
21101,948,2024-09-27,207.00,Debit Card
21102,948,2024-10-27,207.00,Debit Card
21103,949,2023-09-30,174.62,Debit Card
21104,949,2023-10-30,174.62,Bank Transfer
21105,949,2023-11-30,523.85,Credit Card
21106,949,2023-12-30,174.62,Credit Card
21107,949,2024-01-30,523.85,Credit Card
21108,949,2024-03-01,174.62,Credit Card
21109,949,2024-03-30,174.62,Debit Card
21110,949,2024-04-30,523.85,Debit Card
21111,949,2024-05-30,174.62,Bank Transfer
21112,949,2024-06-30,174.62,Bank Transfer
21113,949,2024-07-30,174.62,Credit Card
21114,949,2024-08-30,174.62,Bank Transfer
21115,949,2024-09-30,174.62,Debit Card
21116,949,2024-10-30,174.62,Credit Card
21117,949,2024-11-30,174.62,Check
21118,949,2024-12-30,523.85,Debit Card
21119,949,2025-01-30,174.62,Credit Card
21120,949,2025-03-02,174.62,Debit Card
21121,949,2025-03-30,174.62,Check
21122,949,2025-04-30,174.62,Check
21123,949,2025-05-30,174.62,Credit Card
21124,949,2025-06-30,174.62,Debit Card
21125,949,2025-07-30,174.62,Credit Card
21126,949,2025-08-30,174.62,Credit Card
21127,949,2025-09-30,523.85,Credit Card
21128,949,2025-10-30,174.62,Credit Card
21129,949,2025-11-30,174.62,Credit Card
21130,950,2023-10-30,371.95,Bank Transfer
21131,950,2023-11-30,371.95,Credit Card
21132,950,2023-12-30,371.95,Check
21133,950,2024-01-30,371.95,Check
21134,950,2024-03-01,371.95,Debit Card
21135,950,2024-03-30,371.95,Check
21136,950,2024-04-30,371.95,Bank Transfer
